technology,dst_region,region,agent,sector,type,year,capacity,,sector,power,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A1,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A1,transport,retrofit,2045,12708.633,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A1,transport,retrofit,2045,11354.3165,,,,,,,,,,,,,,,,,,
cars_gsl,Central,Central,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Central,Central,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Eastern,Eastern,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Eastern,Eastern,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Western,Western,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Western,Western,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Northwest,Northwest,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northwest,Northwest,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,North,North,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,North,North,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Northeast,Northeast,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,Northeast,Northeast,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalif,BajaCalif,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalif,BajaCalif,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_hyd,BajaCalifSouth,BajaCalifSouth,A2,transport,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
cars_gsl,Peninsular,Peninsular,A2,transport,retrofit,2045,12708.633,,,,,,,,,,,,,,,,,,
cars_hyd,Peninsular,Peninsular,A2,transport,retrofit,2045,11354.3165,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A1,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Central,Central,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Central,Central,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Eastern,Eastern,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Eastern,Eastern,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Western,Western,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Western,Western,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northwest,Northwest,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Northwest,Northwest,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,North,North,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,North,North,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Northeast,Northeast,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Northeast,Northeast,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalif,BajaCalif,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalif,BajaCalif,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,BajaCalifSouth,BajaCalifSouth,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec,Peninsular,Peninsular,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
agr_tec2,Peninsular,Peninsular,A2,agriculture,retrofit,2045,20000,,,,,,,,,,,,,,,,,,
CC_GAS,Central,Central,A1,power,agent,2045,38.5591,,,,,,,,,,,,,,,,,,
CSP,Central,Central,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Eastern,Central,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Western,Central,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,Central,A1,power,agent,2045,306.6088,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Central,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Central,Central,A1,power,agent,2045,9.4261,,,,,,,,,,,,,,,,,,
OC_GAS,Central,Central,A1,power,agent,2045,0.0347,,,,,,,,,,,,,,,,,,
PV_SSG,Central,Central,A1,power,agent,2045,1.9512,,,,,,,,,,,,,,,,,,
CC_GAS,Eastern,Eastern,A1,power,agent,2045,25.2342,,,,,,,,,,,,,,,,,,
CSP,Eastern,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Western,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Northeast,Eastern,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,BajaCalifSouth,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Eastern,A1,power,agent,2045,493.2075,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Eastern,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Eastern,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A1,power,agent,2045,51.5298,,,,,,,,,,,,,,,,,,
ON_WIND,Eastern,Eastern,A1,power,agent,2045,7.1193,,,,,,,,,,,,,,,,,,
PV_GND,Central,Eastern,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Central,Eastern,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A1,power,agent,2045,13.9011,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A1,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A1,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
PV_GND,Western,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,North,Eastern,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,Eastern,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Eastern,Eastern,A1,power,agent,2045,1.7542,,,,,,,,,,,,,,,,,,
PV_SSG,North,Eastern,A1,power,agent,2045,361.4322,,,,,,,,,,,,,,,,,,
PV_SSG,Northeast,Eastern,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
PV_SSG,Peninsular,Eastern,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CC_GAS,Western,Western,A1,power,agent,2045,38.1589,,,,,,,,,,,,,,,,,,
CSP,Central,Western,A1,power,agent,2045,563.1768,,,,,,,,,,,,,,,,,,
CSP,North,Western,A1,power,agent,2045,96.7136,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Western,A1,power,agent,2045,16.7478,,,,,,,,,,,,,,,,,,
C_H2,Eastern,Western,A1,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Western,Western,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
C_H2,Western,Western,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
C_H2,Northwest,Western,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,Western,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,Western,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A1,power,agent,2045,1.6399,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Western,A1,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Western,A1,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A1,power,agent,2045,50.7865,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,North,Western,A1,power,agent,2045,470.357,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Western,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Western,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A1,power,agent,2045,2.123,,,,,,,,,,,,,,,,,,
PV_SSG,Western,Western,A1,power,agent,2045,9.6705,,,,,,,,,,,,,,,,,,
CC_GAS,Northwest,Northwest,A1,power,agent,2045,102.4195,,,,,,,,,,,,,,,,,,
CSP,Eastern,Northwest,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Western,Northwest,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Northeast,Northwest,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,Northeast,Northwest,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Northwest,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northwest,Northwest,A1,power,agent,2045,71.695,,,,,,,,,,,,,,,,,,
C_H2,North,Northwest,A1,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,Northwest,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Northwest,A1,power,agent,2045,13.3082,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A1,power,agent,2045,11.0035,,,,,,,,,,,,,,,,,,
PV_SSG,Northwest,Northwest,A1,power,agent,2045,2.2252,,,,,,,,,,,,,,,,,,
CC_GAS,North,North,A1,power,agent,2045,30.5865,,,,,,,,,,,,,,,,,,
COAL,North,North,A1,power,agent,2045,2.0498,,,,,,,,,,,,,,,,,,
CSP,Central,North,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Eastern,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,BajaCalifSouth,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Central,North,A1,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Western,North,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
C_H2,Western,North,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
C_H2,North,North,A1,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,Northeast,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,North,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
C_H2,BajaCalif,North,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
C_H2,Peninsular,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Central,North,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Central,North,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Western,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2045,0.6222,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,North,North,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,North,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,North,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,North,North,A1,power,agent,2045,2.9171,,,,,,,,,,,,,,,,,,
PV_SSG,North,North,A1,power,agent,2045,2.385,,,,,,,,,,,,,,,,,,
CC_GAS,Northeast,Northeast,A1,power,agent,2045,137.981,,,,,,,,,,,,,,,,,,
CSP,Central,Northeast,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Eastern,Northeast,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Northwest,Northeast,A1,power,agent,2045,487.6281,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Northeast,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Northeast,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,North,Northeast,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Northeast,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Northeast,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Northeast,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
OC_GAS,Northeast,Northeast,A1,power,agent,2045,24.2196,,,,,,,,,,,,,,,,,,
ON_WIND,Northeast,Northeast,A1,power,agent,2045,3.018,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Northeast,A1,power,agent,2045,2.6131,,,,,,,,,,,,,,,,,,
PV_SSG,Northeast,Northeast,A1,power,agent,2045,3.8695,,,,,,,,,,,,,,,,,,
CC_GAS,BajaCalif,BajaCalif,A1,power,agent,2045,21.12,,,,,,,,,,,,,,,,,,
C_H2,Central,BajaCalif,A1,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Eastern,BajaCalif,A1,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Eastern,BajaCalif,A1,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Northeast,BajaCalif,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,BajaCalif,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
OC_GAS,BajaCalif,BajaCalif,A1,power,agent,2045,2.2327,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalif,BajaCalif,A1,power,agent,2045,0.8259,,,,,,,,,,,,,,,,,,
PV_SSG,BajaCalifSouth,BajaCalifSouth,A1,power,agent,2045,0.0002,,,,,,,,,,,,,,,,,,
CC_GAS,Peninsular,Peninsular,A1,power,agent,2045,0.9745,,,,,,,,,,,,,,,,,,
ON_WIND,Peninsular,Peninsular,A1,power,agent,2045,2.9139,,,,,,,,,,,,,,,,,,
PV_GND,Central,Peninsular,A1,power,agent,2045,547.8697,,,,,,,,,,,,,,,,,,
PV_GND,Western,Peninsular,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Peninsular,A1,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
PV_GND,North,Peninsular,A1,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalif,Peninsular,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,Peninsular,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,BajaCalifSouth,Peninsular,A1,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
PV_GND,Peninsular,Peninsular,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Eastern,Peninsular,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Eastern,Peninsular,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Western,Peninsular,A1,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Peninsular,Peninsular,A1,power,agent,2045,1.6012,,,,,,,,,,,,,,,,,,
CC_GAS,Central,Central,A2,power,agent,2045,38.5591,,,,,,,,,,,,,,,,,,
CSP,Central,Central,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Central,Central,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Northeast,Central,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,Northeast,Central,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,Northeast,Central,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,Central,A2,power,agent,2045,306.6088,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Central,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Central,Central,A2,power,agent,2045,9.4261,,,,,,,,,,,,,,,,,,
OC_GAS,Central,Central,A2,power,agent,2045,0.0347,,,,,,,,,,,,,,,,,,
PV_SSG,Central,Central,A2,power,agent,2045,1.9512,,,,,,,,,,,,,,,,,,
CC_GAS,Eastern,Eastern,A2,power,agent,2045,25.2342,,,,,,,,,,,,,,,,,,
CSP,Western,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Central,Eastern,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Eastern,A2,power,agent,2045,8.7282,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Eastern,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Eastern,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Eastern,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalifSouth,Eastern,A2,power,agent,2045,208.5805,,,,,,,,,,,,,,,,,,
HYD_LS,Peninsular,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
NUCL,Eastern,Eastern,A2,power,agent,2045,51.5298,,,,,,,,,,,,,,,,,,
ON_WIND,Eastern,Eastern,A2,power,agent,2045,7.1193,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A2,power,agent,2045,13.9011,,,,,,,,,,,,,,,,,,
PV_GND,Eastern,Eastern,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
PV_GND,Western,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,North,Eastern,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Northeast,Eastern,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_SSG,Eastern,Eastern,A2,power,agent,2045,1.7542,,,,,,,,,,,,,,,,,,
PV_SSG,Northwest,Eastern,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_SSG,Northwest,Eastern,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
PV_SSG,North,Eastern,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CC_GAS,Western,Western,A2,power,agent,2045,38.1589,,,,,,,,,,,,,,,,,,
CSP,Eastern,Western,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Eastern,Western,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Northeast,Western,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,Northeast,Western,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,Western,A2,power,agent,2045,264.7554,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Western,A2,power,agent,2045,16.7478,,,,,,,,,,,,,,,,,,
C_H2,Central,Western,A2,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Central,Western,A2,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,Eastern,Western,A2,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,North,Western,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,North,Western,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,North,Western,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,North,Western,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Western,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,Western,A2,power,agent,2045,498.7421,,,,,,,,,,,,,,,,,,
C_H2,BajaCalifSouth,Western,A2,power,agent,2045,498.7421,,,,,,,,,,,,,,,,,,
GEOTH,Western,Western,A2,power,agent,2045,1.6399,,,,,,,,,,,,,,,,,,
HYD_LS,Eastern,Western,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
HYD_LS,Western,Western,A2,power,agent,2045,116.2334,,,,,,,,,,,,,,,,,,
HYD_LS,North,Western,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
HYD_LS,North,Western,A2,power,agent,2045,119.5592,,,,,,,,,,,,,,,,,,
HYD_LS,Northeast,Western,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Western,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,BajaCalif,Western,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
PV_GND,Western,Western,A2,power,agent,2045,2.123,,,,,,,,,,,,,,,,,,
PV_SSG,Western,Western,A2,power,agent,2045,9.6705,,,,,,,,,,,,,,,,,,
CC_GAS,Northwest,Northwest,A2,power,agent,2045,102.4195,,,,,,,,,,,,,,,,,,
CSP,Eastern,Northwest,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,North,Northwest,A2,power,agent,2045,679.0032,,,,,,,,,,,,,,,,,,
CSP,Peninsular,Northwest,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Northeast,Northwest,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
HYD_LS,Northwest,Northwest,A2,power,agent,2045,13.3082,,,,,,,,,,,,,,,,,,
PV_GND,Northwest,Northwest,A2,power,agent,2045,11.0035,,,,,,,,,,,,,,,,,,
PV_SSG,Northwest,Northwest,A2,power,agent,2045,2.2252,,,,,,,,,,,,,,,,,,
CC_GAS,North,North,A2,power,agent,2045,30.5865,,,,,,,,,,,,,,,,,,
COAL,North,North,A2,power,agent,2045,2.0498,,,,,,,,,,,,,,,,,,
CSP,Eastern,North,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Northeast,North,A2,power,agent,2045,47.1098,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,North,A2,power,agent,2045,306.6088,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,North,A2,power,agent,2045,306.6088,,,,,,,,,,,,,,,,,,
CSP,BajaCalif,North,A2,power,agent,2045,306.6088,,,,,,,,,,,,,,,,,,
CSP,BajaCalifSouth,North,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,BajaCalifSouth,North,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
CSP,Peninsular,North,A2,power,agent,2045,65.4468,,,,,,,,,,,,,,,,,,
C_H2,Central,North,A2,power,agent,2045,32.7234,,,,,,,,,,,,,,,,,,
C_H2,North,North,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
C_H2,North,North,A2,power,agent,2045,484.4793,,,,,,,,,,,,,,,,,,
